x,y,lat,lon,filename
257,332,51.56157816296875,-0.1641055978125,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
326,374,51.56150812960938,-0.163920526875,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
388,304,51.561624851875,-0.16375423125,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
322,462,51.56136139304688,-0.163931255625,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
239,462,51.56136139304688,-0.1641538771875,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
226,527,51.56125300808594,-0.164188745625,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
183,613,51.561109606445314,-0.1643040796875,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
158,556,51.561204651718754,-0.164371134375,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
65,602,51.561127948515626,-0.1646205778125,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
72,680,51.560997886562504,-0.1646018025,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
171,727,51.56091951589844,-0.1643362659375,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
243,656,51.56103790562501,-0.1641431484375,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
320,647,51.56105291277344,-0.16393661999999998,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
313,597,51.56113628582032,-0.1639553953125,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
364,569,51.56118297472656,-0.16381860374999999,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
408,526,51.56125467554688,-0.1637005875,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
486,564,51.561191312031255,-0.16349137687499998,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
532,472,51.5613447184375,-0.16336799624999998,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
561,424,51.5614247565625,-0.16329021281249997,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
490,386,51.561488120078124,-0.163480648125,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
506,287,51.56165319871094,-0.16343773312499998,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
542,259,51.56169988761719,-0.16334117437499998,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
597,222,51.561761583671874,-0.16319365406249997,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
640,216,51.5617715884375,-0.16307831999999997,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
623,368,51.561518134375,-0.16312391718749997,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
730,430,51.561414751796875,-0.16283692312499998,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
706,341,51.561563155820316,-0.16290129562499997,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
805,274,51.561674875703126,-0.16263575906249997,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
742,255,51.56170655746094,-0.16280473687499997,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
740,183,51.56182661464844,-0.16281010124999998,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
845,200,51.5617982678125,-0.16252847156249997,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
885,390,51.561481450234375,-0.16242118406249995,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
897,308,51.56161818203125,-0.16238899781249996,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
913,466,51.56135472320313,-0.16234608281249996,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
952,566,51.56118797710938,-0.16224147749999995,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
971,484,51.561324708906255,-0.16219051593749995,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
997,416,51.56143809625,-0.16212077906249994,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
942,366,51.56152146929688,-0.16226829937499995,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
984,325,51.56158983519531,-0.16215564749999994,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
933,225,51.56175658128906,-0.16229243906249996,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
988,210,51.56178159320313,-0.16214491874999995,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
920,129,51.561916657539065,-0.16232730749999996,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
889,61,51.56203004488281,-0.16241045531249995,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
952,30,51.562081736171876,-0.16224147749999995,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
463,681,51.56099621910157,-0.16355306718749998,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
487,769,51.56084948253907,-0.1634886946875,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
566,785,51.560822803164065,-0.163276801875,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
362,850,51.56071441820313,-0.163823968125,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
414,861,51.56069607613282,-0.163684494375,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
510,885,51.56065605707032,-0.163427004375,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
579,866,51.56068773882813,-0.1632419334375,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
630,871,51.560679401523444,-0.16310514187499997,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
616,979,51.56049931574219,-0.16314269249999996,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
816,994,51.56047430382813,-0.16260625499999995,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
916,999,51.560465966523445,-0.16233803624999996,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
991,926,51.56058769117188,-0.16213687218749995,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
496,979,51.56049931574219,-0.16346455499999998,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
405,974,51.56050765304688,-0.1637086340625,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
297,979,51.56049931574219,-0.1639983103125,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
349,909,51.560616038007815,-0.1638588365625,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
229,906,51.56062104039063,-0.1641806990625,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
174,981,51.56049598082032,-0.164328219375,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
111,865,51.560689406289065,-0.1644971971875,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
15,827,51.560752769804694,-0.1647546871875,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
42,781,51.560829473007814,-0.164682268125,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
151,769,51.56084948253907,-0.1643899096875,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
201,824,51.56075777218751,-0.1642558003125,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
227,753,51.56087616191407,-0.1641860634375,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
295,754,51.56087449445313,-0.1640036746875,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
288,821,51.56076277457032,-0.16402245,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
163,662,51.56102790085938,-0.1643577234375,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
134,707,51.560952865117194,-0.164435506875,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
15,615,51.56110627152344,-0.1647546871875,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
15,506,51.56128802476563,-0.1647546871875,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
56,440,51.561398077187505,-0.1646447175,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
289,529,51.56124967316406,-0.1640197678125,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
165,473,51.56134305097657,-0.1643523590625,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
448,807,51.56078611902344,-0.1635933,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
423,913,51.560609368164066,-0.16366035468749998,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
570,622,51.56109459929688,-0.16326607312499997,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
580,532,51.56124467078126,-0.16323925124999997,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
640,436,51.561404747031254,-0.16307831999999997,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
660,295,51.56163985902344,-0.16302467624999997,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
813,353,51.56154314628906,-0.16261430156249995,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
977,104,51.561958344062504,-0.16217442281249994,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
800,108,51.56195167421875,-0.16264916999999995,00_02_51.56213176_-0.16479492_19_1024_1024.jpg
28,652,51.562752046406246,-0.16197323765625002,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
47,943,51.5622668380078,-0.1619222753515625,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
102,833,51.56245025011718,-0.161774752890625,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
153,739,51.562606984101556,-0.1616379593359375,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
162,945,51.56226350324218,-0.16161381929687502,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
227,911,51.5623201942578,-0.1614394745703125,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
223,854,51.56241523507811,-0.1614502034765625,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
259,744,51.56259864718749,-0.1613536433203125,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
324,805,51.56249693683593,-0.16117929859375,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
328,667,51.562727035664054,-0.16116856968749999,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
395,709,51.562657005585926,-0.1609888605078125,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
389,924,51.56229851828124,-0.1610049538671875,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
475,750,51.56258864289062,-0.1607742823828125,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
417,644,51.562765385468744,-0.1609298515234375,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
483,633,51.56278372667968,-0.16075282457031248,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
436,585,51.56286376105468,-0.16087888921875,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
524,566,51.562895441328116,-0.16064285328125,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
605,515,51.56298047785156,-0.1604255929296875,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
683,559,51.5629071130078,-0.16021637925781249,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
740,464,51.563065514375,-0.16006349234374997,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
762,539,51.56294046066406,-0.16000448335937498,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
782,474,51.56304884054687,-0.15995083882812497,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
742,367,51.56322725050781,-0.16005812789062498,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
809,275,51.56338064972656,-0.15987841871093747,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
885,202,51.56350236867188,-0.15967456949218747,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
763,172,51.56355239015625,-0.16000180113281248,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
594,179,51.56354071847656,-0.160455097421875,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
400,122,51.56363575929687,-0.160975449375,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
807,866,51.56239522648436,-0.1598837831640625,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
871,381,51.563203907148434,-0.15971212066406248,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
954,368,51.563225583124996,-0.15948949585937497,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
1020,404,51.563165557343744,-0.15931246890624998,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
971,243,51.56343400597656,-0.15944389800781247,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
1004,198,51.56350903820312,-0.15935538453124998,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
826,31,51.563787491132814,-0.15983282085937497,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
730,88,51.5636924503125,-0.16009031460937498,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
168,868,51.56239189171874,-0.1615977259375,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
285,928,51.562291848749986,-0.1612839054296875,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
540,643,51.562767052851555,-0.16059993765625,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
368,611,51.562820409101555,-0.161061280625,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
834,422,51.56313554445312,-0.159811363046875,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
894,453,51.56308385558593,-0.15965042945312496,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
930,422,51.56313554445312,-0.15955386929687498,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
994,487,51.56302716457031,-0.15938220679687498,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
843,500,51.563005488593745,-0.15978722300781248,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
685,476,51.56304550578125,-0.1602110148046875,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
238,681,51.56270369230468,-0.161409970078125,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
430,340,51.56327226984375,-0.16089498257812498,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
489,123,51.56363409191406,-0.16073673121093748,00_01_51.56383918_-0.16204834_19_1024_1024.jpg
112,88,51.5619850234375,-0.161747930625,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
57,25,51.56209007347656,-0.1618954530859375,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
50,187,51.56181994480469,-0.16191422867187502,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
229,256,51.56170489,-0.1614341101171875,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
404,71,51.56201337027344,-0.16096472046875,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
635,205,51.561789930507814,-0.1603451261328125,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
595,227,51.56175324636719,-0.16045241519531248,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
632,270,51.561681545546875,-0.1603531728125,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
910,116,51.56193833453125,-0.15960751382812496,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
842,364,51.56152480421875,-0.15978990523437497,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
989,321,51.56159650503906,-0.15939561792968748,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
1005,422,51.56142809148438,-0.15935270230468748,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
917,354,51.561541478828126,-0.15958873824218747,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
977,526,51.56125467554688,-0.15942780464843748,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
962,646,51.56105458023438,-0.15946803804687498,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
877,602,51.561127948515626,-0.1596960273046875,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
909,484,51.561324708906255,-0.1596101960546875,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
842,489,51.56131637160156,-0.15978990523437497,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
814,585,51.561156295351566,-0.15986500757812497,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
846,654,51.56104124054688,-0.15977917632812497,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
867,782,51.56082780554688,-0.15972284957031246,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
826,707,51.560952865117194,-0.15983282085937497,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
792,869,51.560682736445315,-0.1599240165625,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
751,860,51.56069774359376,-0.16003398785156248,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
744,792,51.5608111309375,-0.16005276343749997,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
726,672,51.56101122625,-0.16010104351562499,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
768,725,51.56092285082032,-0.15998838999999998,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
657,876,51.56067106421875,-0.1602861171484375,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
688,614,51.56110793898438,-0.16020296812499998,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
682,528,51.561251340625006,-0.16021906148437498,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
600,555,51.56120631917969,-0.1604390040625,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
543,523,51.56125967792969,-0.16059189097656248,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
484,615,51.56110627152344,-0.16075014234374999,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
555,623,51.561092931835944,-0.1605597042578125,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
496,657,51.561036238164064,-0.160717955625,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
526,715,51.56093952542969,-0.16063748882812498,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
564,791,51.560812798398445,-0.16053556421874998,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
522,842,51.56072775789063,-0.160648217734375,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
509,903,51.56062604277344,-0.1606830866796875,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
493,827,51.560752769804694,-0.1607260023046875,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
434,828,51.56075110234376,-0.160884253671875,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
409,768,51.560851150000005,-0.1609513093359375,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
422,702,51.56096120242188,-0.160916440390625,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
432,671,51.561012893710945,-0.160889618125,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
367,675,51.56100622386719,-0.1610639628515625,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
335,750,51.56088116429688,-0.1611497941015625,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
272,809,51.56078278410157,-0.161318774375,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
287,868,51.56068440390626,-0.1612785409765625,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
252,828,51.56075110234376,-0.16137241890625,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
216,871,51.560679401523444,-0.16146897906250002,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
175,777,51.56083614285157,-0.1615789503515625,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
158,883,51.560659391992196,-0.161624548203125,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
142,835,51.560739430117195,-0.161667463828125,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
86,843,51.56072609042969,-0.161817668515625,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
118,924,51.56059102609375,-0.161731837265625,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
43,957,51.560535999882816,-0.1619330042578125,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
23,905,51.56062270785157,-0.16198664878906252,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
27,673,51.56100955878907,-0.1619759198828125,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
78,610,51.56111460882813,-0.161839126328125,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
144,562,51.561194646953126,-0.161662099375,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
31,529,51.56124967316406,-0.1619651909765625,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
89,520,51.561264680312505,-0.1618096218359375,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
97,474,51.561341383515625,-0.16178816402343751,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
169,406,51.56145477085938,-0.1615950437109375,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
71,383,51.56149312246094,-0.16185790191406252,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
11,456,51.5613713978125,-0.16201883550781251,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
110,296,51.5616381915625,-0.161753295078125,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
25,325,51.56158983519531,-0.1619812843359375,00_03_51.56213176_-0.16204834_19_1024_1024.jpg
43,178,51.449430391875005,-0.3061285642578125,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
24,99,51.4495624453125,-0.3061795265625,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
122,113,51.449539043437504,-0.30591666835937503,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
91,74,51.449604234375,-0.3059998173828125,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
59,27,51.4496827978125,-0.3060856486328125,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
140,16,51.449701185,-0.30586838828125,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
224,26,51.449684469375,-0.30564308125,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
437,388,51.44907936375,-0.3050717669921875,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
200,522,51.448855374375,-0.3057074546875,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
305,561,51.4487901834375,-0.3054258208984375,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
23,992,51.44806974,-0.3061822087890625,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
14,919,51.4481917640625,-0.30620634882812503,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
22,874,51.448266984375,-0.306184891015625,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
31,822,51.448353905625005,-0.30616075097656253,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
89,773,51.448435812187505,-0.3060051818359375,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
82,868,51.44827701375,-0.306023957421875,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
90,935,51.4481650190625,-0.30600249960937503,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
85,968,51.4481098575,-0.30601591074218754,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
52,915,51.4481984503125,-0.30610442421875,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
188,819,51.4483589203125,-0.30573964140625,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
125,813,51.4483689496875,-0.3059086216796875,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
155,890,51.448240239375004,-0.3058281548828125,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
151,958,51.448126573125,-0.3058388837890625,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
75,1006,51.448046338125,-0.3060427330078125,01_00_51.44972793_-0.3062439_19_1024_1024.jpg
